x_m,y_m,soil_type,humidity_pct,depth_mm,hours_since_irrigation,soil_moisture_pct
22.5592868204211,57.24579331221157,loam,65.26175203455368,218.05059980535214,108.85534500980329,25.363805524274248
31.621415182404313,78.74322219859539,loam,63.93155068797435,143.64000367446977,105.17009679809759,35.5382006528171
51.27392446067582,73.67056884822203,loam,90.91223093789662,278.2907292561777,84.61033143076067,36.84796277878006
79.98704107638365,31.445069174420127,loam,86.99058898760549,160.88895279229143,19.463929688325088,63.265169456724
84.19932110394632,5.55679169068779,loam,42.44891489069247,116.8857611379251,29.063066792187758,47.19752125035665
74.26925667250856,1.4682843560070769,loam,86.17387396165492,260.5507064830035,62.539944296180096,42.27864419364235
60.084040794508084,11.967255586489433,loam,49.1935488862602,288.5680247477674,167.23803139405103,18.28520699395174
31.09615099207662,68.76650491660925,loam,76.43250923872101,131.65646617000368,107.66929061047477,27.467517298845394
20.905765860224147,52.50883029672612,loam,33.10010434066367,70.62438866604676,140.49912081243997,16.953675925943827
55.596942802844836,83.90697308817134,loam,99.2257331461018,63.93886935641304,75.30526302673098,35.57844816972262
8.004928364618502,75.53301727947445,loam,54.70232218580744,154.06490690236035,25.31305960062435,48.5156618971689
90.7103622156215,4.464908897427888,loam,38.6281827954965,105.31631583649529,82.35318712346651,28.829566895363715
49.32899758506666,8.411533455688202,loam,39.49339632445708,256.9868058096988,107.11490168038112,22.477751714502077
67.0203255351355,76.29030190395291,loam,24.64867853771579,125.81730585646841,90.64060912396202,22.86773928920176
84.44788732871865,48.25725085872939,loam,81.49020715675033,259.30426714232146,84.80496912778767,36.39160160559402
58.712394053698056,85.02742988337218,loam,47.247263647321944,162.17466359615844,89.27705488876906,22.476879794868076
39.855250670154064,91.7337672551676,loam,70.46657922917939,73.81431017016605,56.927746782413635,42.33227046003079
2.482313179857254,92.74604585040267,loam,55.85658626054972,109.5721449157162,100.54416818169975,25.596662453658624
27.802210660081382,70.30334656988926,loam,70.70158184554104,294.9966355741972,104.2200952225514,33.75527324012205
76.14325631840076,90.3327871964053,loam,77.65567573746813,289.88308647607937,131.37686868401377,21.271015768306686
11.410407118363718,73.24135029937877,loam,55.20709596218949,177.10354566310068,109.88920479303593,29.732181694944884
98.45780814316247,28.82282454879053,loam,78.7002797950333,231.24547293219888,58.210800700592195,36.898272894074985
4.094696028571976,77.73431275291786,loam,59.175979345352474,296.0235466111047,78.11554064053371,28.719116627960425
41.157600219405985,79.36821505599725,loam,26.785541784946567,177.7519702878851,134.74604421360166,18.211082306350054
82.25830906174316,3.6970727201174225,loam,49.81618730453874,38.3920798863091,18.359424907245746,50.78376305654629
71.32581963116982,77.37206827516263,loam,89.23652384445303,228.3436538310402,134.54642747391418,27.408263695337954
23.45351504412986,62.189777337524575,loam,88.65002436998586,26.237534358406258,86.45772947554677,29.434213475250168
2.9607289128613212,40.13555575533879,loam,91.65079051069574,209.69352243536116,39.92660504458035,43.467218572700446
34.80314234095143,85.33446711440594,loam,43.91549208951244,187.33806899286597,66.68593138163612,33.4591984418371
88.65575621718692,18.759368193949133,loam,26.78492729886105,119.0299081000566,120.56337680378334,18.66761896984809
99.87433700667648,29.63620570111649,loam,52.635356090502576,62.62585145814723,96.57848417666963,19.17054422808326
39.2369092921794,91.52987602855548,loam,59.75332769042795,61.95090116109191,61.38358181745443,33.3026613992035
20.197903768878156,1.7668780999912204,loam,56.262393320013075,199.4985728617442,57.6731336796565,39.74094064393139
95.92092728445759,75.19631215749155,loam,63.2685309555961,103.24874065575194,150.6954621938632,14.701483035703836
32.534273051667704,90.90648144229485,loam,62.36336442280579,229.13743608994358,99.2451254195127,31.756366381132388
29.938329151482556,24.137206162666292,loam,45.79938777349322,67.74643012294118,146.88481336885565,17.46170963477061
56.14893944143846,79.1974425141374,loam,82.70592875005708,145.55622111065304,80.01122784256991,38.01571110370742
67.4597476979024,81.46384431178826,loam,92.20431753753856,241.58720496306827,31.110129952199355,56.367119461263904
10.189415731454488,65.29221265639984,loam,96.42795425502487,166.0013176825306,72.73937880178488,42.06667280856381
95.97745223292203,10.300268413015878,loam,23.286327464387753,92.66831816385807,11.009112898288247,50.30468162042199
51.60878012571124,31.25699490285839,loam,24.076838605990886,55.69010126853734,64.59673550230792,31.174955926374153
69.81897256099134,20.702054152481196,loam,44.16572550269108,133.3845887239768,69.99041835561684,30.148143851101565
11.207037099869755,86.2764563740878,loam,20.09864500095265,164.74602284854066,82.23633709321096,20.70787574812767
43.13270201464496,78.05811375265843,loam,87.29629649719652,96.59584943919376,54.17839408257861,36.60821423010539
47.98634005510651,68.3258357658813,loam,38.26023003707364,115.95232906508834,156.30461575497728,11.506791030401462
46.07696052395662,71.15580415967779,loam,32.03632092459792,38.02785550150751,23.218502435273166,47.017245590110605
0.9259781821123414,18.832197481135182,loam,22.502681032131562,55.4231035796059,104.18508015355377,20.884395175936284
56.92120504306768,59.019538276612614,loam,87.95482664718233,26.30388305076533,143.3660691695176,30.407698821553815
16.27434861049576,77.2937388135284,loam,88.43932334324685,94.92245803239327,154.3573383916504,21.87506766439355
60.342445433332145,98.46495336176436,loam,48.922886291135946,248.61882010053102,53.49105179518122,38.39503334635131
60.07339188626425,21.635569522540145,loam,53.122087503138914,112.34979944997946,13.122210037501132,57.81407479143284
34.647865540718094,1.903414781748658,loam,33.239020606542,224.4254132339889,118.95932759484276,27.275263279836736
31.715317112997877,89.00194571176955,loam,67.50644384227581,59.65724398032229,24.144735124529735,51.50788343406499
17.294393644207805,50.72927015820433,loam,99.34195807429685,26.102091301668363,2.785406718789563,73.91557342821578
58.46388341341655,12.690997551851313,loam,91.78417598032749,267.10458253511536,90.08166940271104,31.655989894302266
27.318719150087635,5.051969637200515,loam,67.56540871126914,106.05767813075983,111.48833583893912,22.827386688966143
1.8160543914364058,59.57137746857274,loam,38.50244317494818,265.3193369235454,42.61563710238718,38.56114518814736
55.354084008961145,39.61665000592489,loam,74.20966108798352,224.58664954674433,95.24554961365699,32.353185980966856
98.34170759929376,41.92723879008051,loam,61.16664415084247,28.42921643383364,133.73279746014356,20.01876095036474
40.79614303605652,9.40719630893958,loam,91.17251373403178,133.62699101115302,114.67370849914903,31.41544200322369
96.15496295410325,17.84417618218309,loam,35.96335943195923,261.22028665337126,153.31390101584444,13.587227914067203
46.98008881748279,73.34949045628298,loam,90.26925870486413,129.23949113525893,86.85927379070411,38.29505744222635
73.11359766527954,78.29601300260849,loam,65.59470549132212,53.769151621313185,151.86751286751073,15.589333110797176
79.8097435818333,9.986247716072949,loam,36.35178936651434,229.49010040460428,3.887535889767001,65.87376187345946
37.714468035568075,71.93125336908236,loam,91.00568707904347,133.5232192412726,53.614258084743895,54.18618977561593
58.09893737480507,40.91399776247972,loam,68.14198046941668,282.22987663078607,78.5635631132682,39.53028304695075
37.72059828830039,39.41069825931186,loam,30.488695442097587,69.7896626525026,115.00642833013778,10.325821496576552
95.48983918558076,24.35967453586074,loam,27.913960408385783,232.21375482507094,148.01405672220216,13.453829539194594
20.208810164547796,18.576613487108716,loam,61.76098410932099,153.814576342862,43.58589309556175,45.23853987924873
48.14913403262807,95.93323476356083,loam,72.20153606021306,161.26430307287006,18.596268436975507,57.655463478380256
29.477394957454273,76.48035526072343,loam,90.13686378116955,272.95150973077057,165.4075261861267,23.55812536825204
95.29991327679814,7.182214050288438,loam,31.023482874224413,108.72829478090905,92.88690668282953,15.035102060431745
84.57969578021425,61.67561790773091,loam,63.389152184176396,70.46061392600507,42.54691969923316,43.01016998552978
85.19331577947986,58.42278600612182,loam,78.81035420157068,106.40903730025707,62.370443030830565,41.32204555378961
76.00149717440348,77.23529876745681,loam,36.54508220112254,283.92318560297724,20.270096690539315,50.47542481154392
10.03956456498093,26.453981115131107,loam,87.71828288543657,74.36031989517404,69.47941246007493,39.16904088174013
24.525897302320963,71.02452013359866,loam,88.1067719521763,265.5081634602822,57.00612048374224,46.415450826527895
24.84064038656515,24.479650155014543,loam,32.90032502815393,283.50522797206656,149.18212320573744,15.20406074449159
51.7661521287729,49.06079155118719,loam,62.379653294599834,172.55620373369956,73.00659822921197,34.90237989605453
12.566385286853599,95.22497158456832,loam,58.562460766908046,287.131519348927,27.480915455298476,56.39082860675245
20.771725335153924,25.318460612660154,loam,22.404366300894303,57.71216045355811,154.03053248170488,13.688659661091329
60.812921191459154,46.5014131989273,loam,52.03609961962226,171.26867512016872,31.456142695377373,41.04730206872524
81.83078687038629,74.16146327315153,loam,57.5007437611162,67.04120858474239,154.6718641899594,13.779153076470608
5.010668969693377,34.240367681062864,loam,83.55656243967074,196.24490487175726,126.14088223713642,28.10429116421288
21.19546110805426,92.37833160931802,loam,55.03916823362981,200.72875354764525,0.38787379457265647,66.46802341985551
28.08963859641551,6.206310654015523,loam,56.66096332292112,60.48326572506148,25.59088730647272,51.95834229948816
39.29273915702333,92.1852450154995,loam,45.532519568645604,224.6995353055728,77.46470426602448,30.565774101159796
59.96953567159904,47.27839727589982,loam,96.00488756995497,119.24625175761287,29.775564209877793,59.914056681188605
84.60075613079087,4.0253739939923765,loam,55.97061507381444,270.4341146640147,125.93592797904174,23.775509541390193
53.141381159724375,65.99957188011513,loam,44.19842249103425,285.57228990814787,61.5443620774981,39.93944535749502
40.31402041190819,56.18189300629993,loam,77.5826028017237,164.95689173162242,152.39050292079745,24.452150189289497
64.70717981433252,34.23624333000541,loam,52.652533458481045,146.0137797642269,21.13557907646392,55.50257328227709
66.74899231467579,65.55177383430522,loam,73.03277713680762,30.43577246924021,54.859869568859025,44.573486005111604
77.81514225440124,86.06304013961301,loam,39.734430178091785,208.65851868319623,21.732950980990108,47.85021788631675
13.865449623341952,28.352076659922922,loam,73.97892378794224,275.3399003009444,34.02376453126324,52.830409521313385
70.13911012434323,95.29224684855657,loam,68.8048386309739,95.15440603252969,105.08033036154129,26.738075895933015
97.61283906917078,39.967613516363684,loam,74.83421766088114,31.38758514535858,67.2103229506389,34.96907461930244
61.022744443324584,44.39428863959763,loam,94.87499995485807,259.845703440488,54.13223320225363,52.188481552384665
48.98242560924627,63.220250011486236,loam,46.72890135670045,92.15637521061927,153.32886832293005,18.137212433496043
84.3322885761979,97.82044307645613,loam,79.59932206237508,235.2834878545499,128.11513544972365,32.683597723906324
45.64521945142717,24.022627614900316,loam,71.58553554874324,104.563037428142,43.31181282999554,45.91675685226045
40.99823882250432,21.88566087946322,loam,85.28448134022649,261.6567278059534,28.173519305867202,56.417953946429634
33.61299685293737,79.75108356807526,loam,87.13390929874595,63.04049428191354,130.0884313987526,23.651925833786336
39.00625901565292,99.86095150119158,loam,35.40726585847278,67.33998520884727,71.0304558678613,37.75719407519243
93.29007824132532,98.08211455330343,loam,25.57125092731157,62.949317270673966,132.84397961452697,14.238536135192547
88.48490595063606,66.34532572290868,loam,28.947584190454172,253.94555335410195,29.627871841356743,44.956617953266615
55.218492855933,50.07661490802783,loam,74.89303324921204,204.4888520890452,166.66305692871322,27.17208893363189
9.519908696086398,72.78432989687184,loam,98.13312625732713,112.53975659798058,77.4830928207124,40.192112627354746
5.141915455692936,67.22644312234448,loam,48.267015605477425,241.5525655236631,139.79617264737365,17.588029515668644
41.666599803988014,32.15456822408995,loam,79.9056623733644,245.38209430674883,82.53125099374951,34.24395706018774
14.390869607855826,87.90687796589602,loam,27.687618637750504,67.21951856501882,89.68512223002534,21.09329880622069
5.280710140011036,0.05187441657055203,loam,54.905332775541055,238.0215673553632,5.852842847025832,64.38324508948429
82.31273174161865,16.800084857787112,loam,31.74909878571234,261.72026774564745,138.2849344716159,15.976118207809476
81.91998792939803,9.275607742449477,loam,51.55852143510035,227.89432792925254,43.251929166425846,41.183161422214276
50.41786043908139,75.0265987948233,loam,57.174371028586364,126.17369356099985,36.82378836841023,43.34767427390751
75.1490810571396,11.89103480339605,loam,26.87858800887561,73.4801253810858,29.458213924258878,43.549864871014066
39.85066234742124,99.03884573604824,loam,30.97690062324899,204.72345206575193,75.3865572098101,29.60983875880065
87.50841990540823,97.55956458283997,loam,89.8287167019343,77.88268673466159,37.09405076310092,47.83239645732902
28.90835816381917,73.47251307805799,loam,65.31365206477157,176.4999113348608,139.195883372916,28.2855290144947
2.6577764997291697,4.945913714601568,loam,68.12467619648126,158.70282079612576,43.71102209762255,42.12088353814447
75.79103187328606,82.661148465793,loam,64.89784543120354,130.9766072357033,45.47705593117798,42.118263390220754
31.4749618564381,56.40951370472229,loam,74.13219060077101,43.17178300283358,0.17933412382153602,62.61424802251327
89.45114977187811,64.62907632285592,loam,33.75682815496183,269.82258950149514,78.95259796827312,31.887555471586026
93.55419438426551,5.948669218334002,loam,37.214261970297486,186.08711441754866,32.84173360977669,41.43741786231576
21.40922893367202,9.915697059881435,loam,36.55881277126718,141.25185942481713,29.59123426107742,47.20054887855877
86.02818862189409,32.03972035973079,loam,48.860694921460286,40.1993626128376,60.0380967483451,35.01773747024844
61.04850673417885,20.53902976724067,loam,91.06923624502724,280.65832075287767,16.771617605700754,59.5586442340633
11.532643811098797,61.956925631031204,loam,29.75751713676983,259.40513743082323,126.71761450956593,21.435412043020175
52.60605268860209,99.66772115191534,loam,23.5340082355329,135.34786515118117,54.421360381522874,29.362007778912943
57.68609584975929,80.61909654447253,loam,33.62729549268151,294.1243895726207,83.77144387522095,26.71176232380794
39.7525024554993,58.47527028049366,loam,30.244208843822953,113.29854726326009,32.45899817078193,45.81062948653242
86.61446063310201,58.933116612747604,loam,48.693823322232895,137.38407877584604,72.49519261947557,32.15586966477944
92.67693914889932,93.27796196569825,loam,51.31935836245307,115.54717638938664,75.77581203112285,34.40776776456098
46.181791144974824,65.87534098167009,loam,64.35192187038109,113.19677534087093,58.08277536812228,37.654266939097525
9.463976824938868,16.60626324139731,loam,77.84910417163088,132.001595668572,36.04254739010413,48.782401202627035
75.55395424734273,25.742236234537142,loam,86.14319055389956,280.06383639688863,100.36228088440524,35.54477540177932
5.257599032305538,94.55198910219065,loam,51.3987787411955,279.07261014999324,97.26822415804075,28.782554642796647
3.8541999323435716,68.04188056699219,loam,65.01344110655465,32.296420231670446,124.90127348536073,15.245868085798095
49.64174824393083,46.5757440357255,loam,20.437848706770197,241.3286709357398,55.560299213345715,33.15312290917071
37.3060587558053,56.507791063070556,loam,41.6273430559462,69.16178596085264,130.1845277680631,9.68022383169483
53.64879237522507,96.54159534817354,loam,97.08639297777229,260.30158346816097,31.51836118452564,52.736174610863856
87.81474246555373,37.446393644893774,loam,28.088493274846797,248.01479811597852,80.93627662884484,26.891313404075515
98.21442963178444,60.72114304940721,loam,53.99835085328811,126.7457011579794,70.16004116587966,28.35456066341429
79.47505584175718,83.77168581870411,loam,42.751770765872706,108.54407006273463,146.88815506424862,13.951086735178443
52.045744376722766,46.3675714681501,loam,75.21014156627677,69.93271754109998,112.27956445358583,27.049622672019787
61.8714778169642,4.009500987277592,loam,56.93817577476075,168.61899584515234,36.00683567963775,43.35463376250393
18.84743030123014,34.414107806334805,loam,27.744811944397718,285.51294382564123,68.03900233129731,30.00165038357582
97.44171231088467,8.07352800027391,loam,72.13355743479953,264.63749885383385,106.55138490641035,27.625861956025496
43.10763576379383,3.589888600735891,loam,62.76806010314203,298.22432411638306,161.06286436328492,23.396114413093898
70.57970036294881,30.17648666969308,loam,92.23913227249093,37.406555070051596,157.22684913786154,20.76319650847157
11.750438225260151,5.98243373172992,loam,86.77661314615487,67.83335951800933,89.86288969994625,32.854623161229334
56.74481135493233,39.72333014728241,loam,55.60128438831938,42.35722194356453,162.7503899887486,20.547323308291897
18.936349167285382,28.60473018403953,loam,97.14985559131831,50.928664709201925,145.70691080419846,27.455746832429654
83.00191791590281,97.58975403678963,loam,87.37237244134975,284.43014660140955,21.32512314087452,59.99415443778571
54.567569408104774,54.349559507986065,loam,91.91372610564109,292.2460501278456,118.4128382712544,24.21252939418413
45.64038579018453,38.63414572231818,loam,48.92792236581301,132.66438146321863,15.078543522200807,51.89507300008653
77.98698438723117,44.607289292022614,loam,94.45475908356964,193.36077736333692,5.909565006982518,74.56929905677633
20.581979301300755,97.57360243896606,loam,37.49633809213079,166.83281097921412,157.27772451555293,14.081282055099695
23.636043538354457,4.911764375004013,loam,32.28814660302068,42.41533164320347,32.78087250351251,46.25719323530899
91.24487962956418,53.721888369434,loam,70.07916453592645,80.51349419262381,134.49804827320682,29.544465296155586
86.41368291927249,94.88431070057841,loam,47.832062060527385,49.90924109724582,37.95606493001945,43.314771790196254
94.56936518244733,37.83098223734152,loam,81.6618570932296,173.63109034695762,30.711873432404058,57.35631062707372
65.31918850228186,67.28533946848934,loam,54.780779744723695,87.87754073208153,121.28033895812962,24.251855044193093
93.66696918651266,18.79035790364767,loam,28.584989026601633,161.85311815047916,87.2843324824286,23.649885574085808
43.666748933883945,99.48148928296084,loam,58.902449013646546,156.43530970345353,70.8566985360463,35.23199729417338
59.295663114961606,22.796777222318244,loam,71.008718418324,38.979202035831214,164.8730330105043,23.374826873536204
89.67553715906985,47.55611732329348,loam,24.82646548593774,251.1087251757969,108.89486658407857,20.070217660308714
42.81698635088733,63.793674424664495,loam,88.4983203037286,198.54299678976906,58.409170652431754,44.03993351030278
67.18541886140673,96.0586962506625,loam,49.67298572333354,141.89748606638608,136.43665747942595,16.560821891998774
73.6573093115733,45.9709464453592,loam,37.23961134501604,229.93105676477796,22.03406842303127,56.9599717973113
62.68249827842086,74.72698001920698,loam,91.5750309494252,99.96128678937022,18.601675444893132,55.40159765641137
15.442308802214244,19.76669822546395,loam,43.30635628467726,170.58262235722904,148.3146950937251,18.99781200934043
70.81575538426351,17.518056785600365,loam,48.61461052207794,156.56135467383643,24.76756018557842,49.45031170827682
30.833320395284424,12.727619832903924,loam,64.01917535266061,218.88275404415305,11.748514088112683,59.968929513050135
78.2211195267795,74.79901289524469,loam,85.20584769750033,148.26617412191692,137.8535898834966,23.082009579391897
36.08105614175153,17.63555764178013,loam,57.398763154285746,132.8165061642469,40.47575555760445,44.31856559936861
31.384677211164657,27.280433014583572,loam,30.471226468039603,145.6759679955359,50.898057644666736,28.163222721334055
23.599726262055263,76.31554898199005,loam,94.40026778837739,161.9312595169441,108.02373512125988,26.985230169184923
99.88296373336586,61.351648472983214,loam,91.18235732318949,274.86726780280156,132.96384995168054,31.807332779965943
8.11540004238993,1.5805555440133845,loam,58.17605066263397,160.93649672201988,68.43688116097934,36.610254235189764
55.216270330442704,83.6613041032693,loam,28.69256826098099,86.923858179025,133.22483646521792,8.878582849280793
99.48242136208678,87.29120163870842,loam,91.19192056578649,111.44568422322384,67.47915451357522,40.23335572769188
60.62993981927156,93.88053542070384,loam,47.57127092092942,178.1754900173988,49.77833791618549,37.6209917474599
19.518552981865568,5.794534453812994,loam,95.94348184074059,135.79189233959815,140.13230985635417,27.954386832697473
19.19211614110854,17.54622465790878,loam,84.95905612084358,97.79572042037277,153.43191086193193,24.830669174344322
67.77086144544695,81.44738760309339,loam,38.8205110732516,100.95702495055566,162.0391728713859,12.846789650787828
42.99570499000478,43.25155932423661,loam,40.242779994374686,238.3425487701999,129.67068966249806,19.074301184639733
83.51257910807337,21.307493439900238,loam,20.34446205341429,182.0710245653288,167.0050657719996,12.543188198706746
20.799807370846057,51.89146424870842,loam,84.79525891558966,49.48655139563964,66.39942183149425,30.211212569867012
37.15432084063616,18.883642047563896,loam,35.63966619172699,137.76341640162343,80.5420685673897,22.78927667616569
64.22524185679936,69.04019545155015,loam,98.63897372287256,138.25694608276777,67.76353974585355,42.30275868631951
24.587558700505863,72.98152463028667,loam,80.36585105745077,51.89169929749685,78.66287615652212,29.880215063120364
